Duplicate,Name,Type,Full Description (Small paragraph),Description,Website,Industry (Practice Area),L1 (Auto-generated Feed Name),Top Feed Name (Cluster),Score (Tracxn),Archive Challenge (Narrative),Secondary Narrative,Challenge (Tier 1) ,Solution Space (Tier 2) ,Archive Solution Space (Cluster),Founded,Headcount (High Potential),Country,Funded,Funding Stage,Total Funding (USD),Maturity,Latest Funding Date,Year Founded Score,Year Founded Weighting,Headcount Score,Headcount Weighting,Funding Stage Score,Funding Stage Weighting,TRL Score,TRL Weighting,Total Score,Result,Owner,Relevance,Post it,Wild Card (Highly Innovative),Potential Hero?,Hero,Inc. Compass,Diaa Add. Compass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Echion Technologies,Startup,Echion Technologies is developing electrodes using high-performance materials for Li-ion batteries used in e-vehicles. Claims to use drop-in technology for manufacturing of materials which gives high energy densities and fast charging capabilities.,Electrodes manufacturer for li-ion batteries,echiontech.com,Energy Tech,Energy Storage Tech,Energy Storage Tech,49.99,Other,,,,,2017,,United Kingdom,Yes,Series A,"$15,936,449",Nascent,"Tuesday, 24 August 2021",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Winch Energy,Startup,"Winch Energy is a company based in the UK that develops off-grid and island grid power solutions in Africa. Products include remote power units that provide 34kWh per day and 76kWh per day. The RPU is a containerised battery storage system powered by solar energy. Has operations in Mauritania, Zambia, Uganda, Ghana and Benin. Also provides mini-grids and smart meters for the rural sector.",Developer of remote power storage units,winchenergy.com,"Energy
 Environment",Solar Energy,Solar Energy,47.92,(5) Micro@Scale,,,,,2016,,United Kingdom,Yes,Seed,,Nascent,"Tuesday, 18 February 2020",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Centrica Business Solutions,Startup,"Centrica Business Solutions is a provider of energy management solutions. Solutions provided include the use of technologies to provide energy insight, a demand-side response by creating revenue from on-site generation solutions, combined heat and power systems, battery storage integration, energy audits, LED lighting systems, and electricity distribution solutions.",Provider of integrated solutions for smart grid systems and energy efficient solutions,centricabusinesssolutions.com,"Energy Tech
 Environment Tech
 Sustainability Tech",Smart Grid,Smart Grid,47.76,(5) Micro@Scale,,,,,2018,,United Kingdom,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Morrow Batteries,Startup,"Morrow batteries aims to manufacture sustainable and cost effective batteries with low possible CO2 footprint, The recycle of battery cells, scrap materials and the re-use of materials and make it more sustainable. It is currently in the process of establishing its 43 GWh Giga-factory which utilizes 100% renewable hydroelectric power to manufacture batteries with the lowest possible CO2 footprint.",Manufacturer of sustainable batteries,morrowbatteries.com,Energy Tech,Energy Storage Tech,Energy Storage Tech,45.48,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2020,,Norway,Yes,Series C,"$132,048,400",Nascent,"Sunday, 22 May 2022",0.2,0.3,,0,0.4,0.7,,0,0.34,Nascent,Louise,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Oxto Energy,Startup,Oxto Energy is a technology development company that has developed a flywheel based patented energy storage system that is claimed to provide a very high round-trip efficiency. The product has a modular structure and designed to operate between a 10kW and 250kW power output. The product has a lifetime of 25 years and is based in a self contained unit. The company claims that its product can react within 4 milliseconds and maintenance is substantially lower than batteries at roughly 0.0058p/kWh,Flywheel energy storage system,oxtoenergy.com,"Energy Tech
 Environment Tech
 Sustainability Tech
 Energy Tech","Renewable Energy Tech
 Energy Storage Tech",Renewable Energy Tech,45.06,(5) Micro@Scale,,,,,2016,,United Kingdom,Yes,Seed,"$17,647",Nascent,"Thursday, 5 August 2021",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Svea Solar,Startup,"Provider of app-based solar battery storage and energy consumption monitoring solutions. The platform allows users to track SVEA solar system, battery storage, and electricity consumption. Product offerings include solar calculators, energy calculators, chargers, and storage batteries. It app is available for Android and iOS devices.",Provider of app-based solar battery storage and energy consumption monitoring solutions,sveasolar.com,"Energy Tech
 Environment Tech
 Sustainability Tech",Renewable Energy Tech,Renewable Energy Tech,45.01,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2014,,Sweden,Yes,Series A,"$106,819,000",Emerging,"Friday, 10 June 2022",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,Louise,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Now You Know,Startup,"App-based impact investment platform for individuals. The platform lets users invest in impact-based projects or startups. Users can choose from the list of projects available to invest in. Founders can also register their projects to raise funding using the platform, The app is available on Android and iOS platforms.",App-based impact investment platform for individuals,nowyouknowproject.com,FinTech,Investment Tech,Investment Tech,13.26,(3) Economic & Regulatory Incentive,,,,,2019,,France,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Green Hedge,Startup,"Green Hedge provides large-scale behind the meter energy storage systems which are connected to on-site solar plants and to power supplies by utility service providers. Manufactures Energy Barn, steel-framed buildings, which consist of racks of Lithium-ion batteries. The Energy Barn buildings are connected to power grids and local substations. Charges itself when the power is available in the grid and from on-site solar plants and provide energy to substations when the demand is high or electricity is not available. Gives annual rental fee of £20,000 to landowners for hosting energy storage systems and solar plants on their land. Has around 27 ongoing projects in Europe, as of Dec'17. Also, installs behind the meter energy storage devices 'Savings in a box' in for small-scale commercial purposes and provide financing options.",Large scale energy storage systems and solar power plant operator,green-hedge.com,Energy Tech,Energy Storage Tech,Energy Storage Tech,41.23,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2016,,United Kingdom,Yes,Series B,"$38,600,800",Emerging,"Thursday, 13 July 2017",0.7,0.3,,0,0.4,0.7,,0,0.49,Emerging,Louise,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Custom Cells,Startup,"Custom Cells are specialized suppliers of customized battery solutions based on Lithium technology. Apart from manufacturing battery packs, they also manufacture customized battery components. The customer’s requirement profile defines how the storage systems are adapted.",Supplier of specialist and customised energy-storage devices (Battery),customcells.de,Energy Tech,Energy Storage Tech,Energy Storage Tech,39.9,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2012,,Germany,Yes,Series A,,Emerging,"Saturday, 26 June 2021",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,Louise,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Ai Build,Startup,"Provider of AI and cloud-based 3D printing devices. The company offers solutions for automation and human-space interaction. The company offers 'AiSync' - a cloud-based 3D design software, which enables users to upload designs, adjust 3D printing settings, simulate and control the manufacturing process, 'AiMaker' - an AI-enabled robotic end-effector that attaches to industrial robotic arms and is able to 3D print large objects, and 'AiCell' - is a robotic arm enclosure. The company offers all the features and solutions on a monthly subscription-based plan.",Provider of AI and cloud-based 3D printing devices,ai-build.com,"Technology
 Technology","3D Printing
 Industrial Robotics","3D Printing
 Industrial Robotics",53.65,Other,(2) Decarbonising Construction,,,,2015,,United Kingdom,Yes,Series A,"4,200,000",Emerging,"Jun 09, 2022",1,0.3,,,0.2,0.7,,,0.44,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Airthium,Startup,"Airthium is French company that is developing a compressed air storage system that stores energy in batteries without using any chemical agents. Such batteries would be cheaper and would have a longer lifetime than Lithium-Ion batteries. It would also requires less maintenance and can be used in remote environments. Potential applications include solar or wind-energy based microgrids in developing countries, energy storage for energy-producing residential housing and emergency generators for residential or industrial applications. Airthium stood second in the energy storage category at the ArcelorMittal France’s first Innovators Awards.",Compressed air energy storage (CAES) battery,airthium.com,"Energy Tech
 Environment Tech
 Sustainability Tech
 Energy Tech
 Accelerator Batches","Renewable Energy Tech
 Energy Storage Tech
 Y Combinator Batches",Renewable Energy Tech,37.06,(5) Micro@Scale,,,,Storing Clean Energy,2015,,France,Yes,Seed,"$120,000",Emerging,"Thursday, 1 June 2017",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,Henri,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Tesvolt,Startup,"Tesvolt, named after renowned inventors Nikola Tesla and Alessandro Volta, is a supplier and manufacturer of highly scalable lithium battery storage systems. Tesvolt energy storage systems have a wide range of applications and are customized for the specific requirements of non-conventional and renewable energy sources. They can be transported and connected to all generation units (PV systems, biogas plants, CHP plants, wind turbines, hydroelectric power stations) or hybrid plants on the low-voltage grid. The company is set to deliver a lithium storage system with a total capacity of 2.68 megawatt-hours (MWh) which will provide water pumps in an agricultural project in Rwanda’s Eastern Province with emergency power.",Lithium battery based Power Storage systems developer,tesvolt.com,Energy Tech,Energy Storage Tech,Energy Storage Tech,36.25,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2014,,Germany,Yes,Series C,,Emerging,"Tuesday, 16 November 2021",1,0.3,,0,0.4,0.7,,0,0.58,Emerging,Louise,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,WATINYOO,Startup,Developer of geothermal energy based plants,,watinyoo.com,,,,30.81,(5) Micro@Scale,,,,,2017,,France,Yes,Funding Raised,,Mature,,0.7,0.3,,0,0.7,0.7,,0,0.7,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,CellCube,Startup,"Cell Cube provides a vanadium redox-flow battery-based energy storage systems for industrial applications. Features include 10-250 kiloWatt power capacity, 20k charging cycles, and an operating temperature range of -40 to 45 degree Celsius. Claims to testing the system for 5-continuous operational years with 10k charging cycles and has installed over 130 projects. Also, provides maintenance & real-time monitoring services.",Vanadium battery-based energy storage system provider,cellcube.com,Energy Tech,Energy Storage Tech,Energy Storage Tech,33.19,(5) Micro@Scale,,,,,2018,,Austria,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Green-Y,Startup,Provider of compressed air storage systems. The electricity storage is combined together with a heating and cooling unit in one decentralized device and thus unifies the functionalities of a heat pump and a battery. It finds its use in domestic and commercial applications.,Provider of compressed air storage systems (Heat pump/ Battery),green-y.ch,"Energy Tech
 Environment Tech
 Sustainability Tech
 Energy Tech","Renewable Energy Tech
 Energy Storage Tech",Renewable Energy Tech,31.17,(5) Micro@Scale,,Scale Local,Energy Storage Solutions,Storing Clean Energy,2018,,Switzerland,Yes,Series A,"$3,062,873",Nascent,"Monday, 20 December 2021",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,Henri,,Yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Limatech,Startup,"Limatech manufactures lithium battery packs for aviation applications. Uses lithium iron phosphate cells which are built using patented nano-phosphate technology and can be used as plug & play device. Features include 10 - 28 V & 15 Ah storage capacity, water-proof packaged, operating cycle of 5 - 10 years, and battery management system. Can be used for light-aviation aircraft, civil-military helicopters, and aircraft.",Manufacturer of lithium battery packs,limatech-france.com,"Energy Tech
 Auto Tech
 Energy Tech","Electric Vehicles
 Energy Storage Tech",Electric Vehicles,30.37,(5) Micro@Scale,,,,,2016,,France,Yes,Funding Raised,,Mature,,0.7,0.3,,0,0.7,0.7,,0,0.7,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Nortical,Startup,"Provider of software solutions to improve battery efficiency. Its software automatically collects, verifies and analyses battery data and gives insights in real-time on how to optimize the use of each individual battery. It uses machine learning and blockchain technologies for its solutions.",Provider of software solutions to improve battery efficiency,nortical.com,"Energy Tech
 Auto Tech
 Energy Tech","Electric Vehicles
 Energy Storage Tech",Electric Vehicles,30.24,(5) Micro@Scale,,,,,2019,,Sweden,Yes,Seed,"$1,260,090",Nascent,"Wednesday, 28 October 2020",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Stor Water,Startup,Stor Water provides a digital twin software platform for the water industry. Uses machine learning to provide solutions to predict equipment failure & leakage based on asset performance details and operating conditions. Allows users to track and benchmark performance and enable asset-level diagnostic & projections.,Provider of a digital twin software platform for the water industry,storwater.com,"Technology
 Internet of Things - Industry Applications",Smart Cities,Smart Cities,11.19,(1) Solving for Complexity,,,,,2020,,Portugal,Yes,Undisclosed,,Nascent,,0.2,0.3,,0,0,0.7,,0,0.06,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Dynamis Associates,Startup,,Developer of solar and wind energy projects,dynamisassociates.co.uk,"Energy
 Environment",Solar Energy,Solar Energy,18.49,(5) Micro@Scale,,,,,2017,,United Kingdom,Yes,Series A,"$4,752,335",Nascent,"Thursday, 24 February 2022",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Grid Singularity,Startup,"GridSingularity facilitates an Internet-based decentralized energy data management and exchange platform built on blockchain technology. GridSingularity accommodates a range of energy market participants, from regulators to operators, investors, traders and consumers. The new platform supports forecasting for grid balancing (smart grid management), facilitate investment, trade of green certificates/certificates of origin and energy trade validation. By recording the relevant data in real time at the source (power plant) on the blockchain, the proposed system diminishes the counterparty risk since data can no longer be modified, while decentralized storage ensures that the data generator has exclusive access to own data. The data recording process is to be certified by the respective energy regulators to validate arbitration. The main advantage of the platform lies in its interoperability,",Decentralized energy data exchange platform,gridsingularity.com,"Energy Tech
 Environment Tech
 Sustainability Tech",Smart Grid,Smart Grid,33.56,(5) Micro@Scale,,,,,2016,,Austria,Yes,Funding Raised,,Mature,,0.7,0.3,,0,0.7,0.7,,0,0.7,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Restart Energy,Startup,"Blockchain and app-based energy exchange platform. It provides an online platform Red - a blockchain-based energy exchange platform with MWAT token, P2P transaction capability, and ethereum-backed virtual tokens for energy storage. Its app is available for Android and iOS devices.",Blockchain and app-based energy exchange platform,restartenergy.io,"Energy Tech
 Environment Tech
 Sustainability Tech
 Energy Tech
 Environment Tech
 Sustainability Tech","Smart Grid
 Renewable Energy Tech",Smart Grid,23.43,(5) Micro@Scale,,,,,2015,,Romania,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Dajie,Startup,"Distributed Autonomous Joint Internet &amp; Energy for Everyone (DAJIE) has developed a solution based on the combination of IoT devices and the blockchain technology to allow people to exchange energy peer to peer. For every kWh of energy produced, 1 energy coin will be generated in real time by Dajie platform and stored in a safe wallet. Communities will be able to share energy peer to peer in a local neighborhood at a better price than what they can get feeding that energy back to the grid using Dajie P2P platform.",P2P energy sharing platform,dajie.eu,"Energy Tech
 Environment Tech
 Sustainability Tech",Smart Grid,Smart Grid,21.85,(5) Micro@Scale,(4) End Consumer,,,,2015,,United Kingdom,Yes,Seed,,Emerging,"Friday, 19 February 2016",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,DEEP,Startup,"DEEP provides blockchain-based energy solutions. It provides a decentralized energy exchange platform. It develops a customer-centric automated software stack for energy markets. It creates DApps for electric vehicle charging, grid balancing, energy retailer billing, etc. It is based on the Ethereum blockchain protocol.",Decentralized energy exchange platform,d33p.org,"Energy Tech
 Environment Tech
 Sustainability Tech",Renewable Energy Tech,Renewable Energy Tech,12.58,(5) Micro@Scale,(4) End Consumer,,,,2018,,Germany,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Fourdeg,Startup,Solution to control building heating system,"Fourdeg has developed a solution to control water based building heating system. Company's solution include hardware device to connect radiators to cloud, a cloud system that uses neural networking for optimizing heating performance. All the devices are brought to a single platform from where they can be controlled. Solution can also balance the district heating network loading thus reducing cost. Company won the pitching competition at the Arctic15 conference and is backed by Finnish funding agency Tekes and Butterfly VC.",fourdeg.com,"Energy Tech
 Environment Tech
 Sustainability Tech
 Real Estate and Construction Tech
 Technology
 Internet of Things - Industry Applications","Energy Efficiency Tech
 Facility Management Tech
 IoT Applications",Energy Efficiency Tech,28.38,(5) Micro@Scale,(4) End Consumer,,,,2012,,Finland,Yes,Seed,,Emerging,,1,0.3,,0,0.2,0.7,,0,0.44,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Energy Way,Startup,"Provider of data analytics and AI-driven energy management solutions. It allows users to reduce energy consumption and management costs, improving the sustainability of processes.",Provider of data analytics and AI-driven energy management solutions,energyway.it,"Energy Tech
 Environment Tech
 Sustainability Tech
 Real Estate and Construction Tech
 Business Services","Energy Efficiency Tech
 Property Management Tech
 IT Services",Energy Efficiency Tech,24.44,(5) Micro@Scale,,,,,2013,,Italy,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
